Date	Number	Color	Category	Word 1	Word 2	Word 3	Word 4
Apr 22, 2024	316	Blue	 STUBBLE: 	FUZZ 	SCRUFF 	SHADOW 	WHISKERS
Apr 22, 2024	316	Green	 ADJECTIVES FOR A BASEMENT: 	COLD 	DANK 	DARK 	MUSTY
Apr 22, 2024	316	Purple	 COLLECTION OF MONEY: 	FUND 	KITTY 	POOL 	POT
Apr 22, 2024	316	Yellow	 SLANG FOR FRIEND: 	BUD 	CHUM 	MATE 	PAL
Apr 23, 2024	317	Blue	 SEAS: 	BALTIC 	BLACK 	PHILIPPINE 	RED
Apr 23, 2024	317	Green	 TERRA FIRMA: 	EARTH 	GROUND 	LAND 	SOIL
Apr 23, 2024	317	Purple	 TOM HANKS MOVIES: 	BIG 	PHILADELPHIA 	SPLASH 	SULLY
Apr 23, 2024	317	Yellow	 THROW OUT: 	BOOT 	BOUNCE 	EJECT 	TOSS
Apr 24, 2024	318	Blue	 KINDS OF SKIRTS: 	MINI 	PENCIL 	POODLE 	WRAP
Apr 24, 2024	318	Green	 METRIC PREFIXES: 	KILO 	MEGA 	MICRO 	PICO
Apr 24, 2024	318	Purple	 WORDS WITH “HILL”: 	CAPITOL 	FAITH 	FOOT 	MOLE
Apr 24, 2024	318	Yellow	 TACO TOPPINGS: 	CILANTRO 	LIME 	ONION 	SALSA
Apr 25, 2024	319	Blue	 SPREADSHEET TERMS: 	CELL 	FORMULA 	SHEET 	SORT
Apr 25, 2024	319	Green	 NEXUS: 	CENTER 	HEART 	HUB 	NUCLEUS
Apr 25, 2024	319	Purple	 ___ LANGUAGE: 	BODY 	LOVE 	ROMANCE 	SIGN
Apr 25, 2024	319	Yellow	 LAB EQUIPMENT: 	BEAKER 	DROPPER 	GOGGLES 	MICROSCOPE
Apr 26, 2024	320	Blue	 EMOTIONALLY SWAY : 	AFFECT 	IMPACT 	MOVE 	TOUCH
Apr 26, 2024	320	Green	 CATCH SOME RAYS: 	BAKE 	BASK 	SUN 	TAN
Apr 26, 2024	320	Purple	 NUMBERS WITH FIRST LETTERS REPLACED BY “S”: 	SEN 	SIGHT 	SINE 	SOUR
Apr 26, 2024	320	Yellow	 REFINED SENSIBILITY: 	ELEGANCE 	GRACE 	STYLE 	TASTE
Apr 27, 2024	321	Blue	 SUMMARY: 	ABSTRACT 	BRIEF 	DIGEST 	OUTLINE
Apr 27, 2024	321	Green	 POWER ISSUES: 	OUTAGE 	SHORT 	SPIKE 	SURGE
Apr 27, 2024	321	Purple	 NAME HOMOPHONES: 	CURT 	HAIRY 	KNEEL 	WANE
Apr 27, 2024	321	Yellow	 TRUST AS REAL: 	ACCEPT 	BELIEVE 	BUY 	SWALLOW
Apr 28, 2024	322	Blue	 ANALOG TV INTERFERENCE: 	FUZZ 	NOISE 	SNOW 	STATIC
Apr 28, 2024	322	Green	 BANG INTO: 	BUMP 	BUTT 	KNOCK 	RAM
Apr 28, 2024	322	Purple	 ___ MARY: 	BLOODY 	HAIL 	PROUD 	VIRGIN
Apr 28, 2024	322	Yellow	 PASSIONATE, AS A FEELING: 	DEEP 	EXTREME 	FIERCE 	INTENSE
Apr 29, 2024	323	Blue	 LEADERS WHO RECEIVED THE NOBEL PEACE PRIZE: 	CARTER 	GORE 	KING 	TUTU
Apr 29, 2024	323	Green	 FEATURED IN WESTERNS: 	BOUNTY 	COWBOY 	DUEL 	SALOON
Apr 29, 2024	323	Purple	 ___ BEE: 	BUSY 	HONEY 	QUEEN 	SPELLING
Apr 29, 2024	323	Yellow	 EXERCISES: 	BRIDGE 	CRUNCH 	DIP 	SQUAT
Apr 30, 2024	324	Blue	 TRANSACTION RECORD: 	BILL 	INVOICE 	RECEIPT 	STATEMENT
Apr 30, 2024	324	Green	 INTERROGATE: 	EXAMINE 	GRILL 	PROBE 	QUESTION
Apr 30, 2024	324	Purple	 WHAT “STOCK” MIGHT MEAN: 	ANCESTRY 	BROTH 	CATTLE 	MERCHANDISE
Apr 30, 2024	324	Yellow	 DIPPING SAUCES: 	AIOLI 	BARBECUE 	MARINARA 	RANCH
May 1, 2024	325	Blue	 WEB BROWSER MENUS: 	FILE 	HISTORY 	VIEW 	WINDOW
May 1, 2024	325	Green	 OBJECTS IN 0-, 1-, 2- AND 3-DIMENSIONAL SPACE: 	LINE 	PLANE 	POINT 	SOLID
May 1, 2024	325	Purple	 MEMBER OF A ’60S BAND: 	ANIMAL 	DOOR 	KINK 	SUPREME
May 1, 2024	325	Yellow	 FEATURES ON A PAIR OF JEANS: 	BUTTON 	FLY 	POCKET 	RIVET
May 2, 2024	326	Blue	 JOAQUIN PHOENIX MOVIES: 	GLADIATOR 	HER 	JOKER 	SIGNS
May 2, 2024	326	Green	 USED TO FIX A FLAT: 	CHOCK 	JACK 	TIRE 	WRENCH
May 2, 2024	326	Purple	 WORDS STARTING WITH MUSIC GENRES: 	POPCORN 	RAPTURE 	ROCKETRY 	SOULMATE
May 2, 2024	326	Yellow	 HIGHLY SKILLED: 	ACE 	CRACKERJACK 	EXPERT 	HOTSHOT
May 3, 2024	327	Blue	 UNITS OF LENGTH: 	FATHOM 	FOOT 	LEAGUE 	YARD
May 3, 2024	327	Green	 CAST OFF: 	DITCH 	DROP 	LOSE 	SHED
May 3, 2024	327	Purple	 ___ SALE: 	BAKE 	CLEARANCE 	GARAGE 	SAMPLE
May 3, 2024	327	Yellow	 NIGHTSPOTS: 	BAR 	CLUB 	DISCO 	LOUNGE
May 4, 2024	328	Blue	 COMPONENTS OF A LOCK: 	CYLINDER 	PIN 	SPRING 	TUMBLER
May 4, 2024	328	Green	 FILLER WORDS: 	LIKE 	LITERALLY 	UM 	WELL
May 4, 2024	328	Purple	 HOMOPHONES OF UNITS OF MEASURE: 	CARROT 	HURTS 	JEWEL 	OM
May 4, 2024	328	Yellow	 ENJOY: 	FANCY 	LOVE 	RELISH 	SAVOR
May 5, 2024	329	Blue	 CONTRIBUTE TO A MOVIE: 	ACT 	DIRECT 	PRODUCE 	WRITE
May 5, 2024	329	Green	 KINDS OF BAGELS: 	EGG 	EVERYTHING 	PLAIN 	POPPY
May 5, 2024	329	Purple	 STARTS OF MONSTERS: 	FRANK 	MUM 	VAMP 	WERE
May 5, 2024	329	Yellow	 SOMETHING GAINED FROM HARD WORK: 	BENEFIT 	FRUIT 	RETURN 	REWARD
May 6, 2024	330	Blue	 QUANTITY WORDS: 	FEW 	MANY 	SEVERAL 	SOME
May 6, 2024	330	Green	 NUISANCE: 	BOTHER 	HANDFUL 	PAIN 	PEST
May 6, 2024	330	Purple	 TAROT CARDS, WITH “THE”: 	FOOL 	LOVERS 	MAGICIAN 	TOWER
May 6, 2024	330	Yellow	 CONNECT: 	COUPLE 	JOIN 	LINK 	TIE
May 7, 2024	331	Blue	 KEEP RHYTHM WITH MUSIC: 	BOB 	CLAP 	SNAP 	TAP
May 7, 2024	331	Green	 SLANG FOR MOUTH: 	CHOPS 	KISSER 	TRAP 	YAP
May 7, 2024	331	Purple	 ROUND OF ___: 	APPLAUSE 	DRINKS 	FUNDING 	GOLF
May 7, 2024	331	Yellow	 DELI BREAD OPTIONS: 	BUN 	HERO 	ROLL 	WRAP
May 8, 2024	332	Blue	 CHOICEST: 	BEST 	CREAM 	PICK 	TOP
May 8, 2024	332	Green	 LITTLE BIT OF A BEVERAGE: 	DROP 	SPLASH 	SPOT 	SPRINKLE
May 8, 2024	332	Purple	 ___ BATH: 	BIRD 	BUBBLE 	MUD 	SPONGE
May 8, 2024	332	Yellow	 SHADES OF RED: 	BRICK 	CHERRY 	ROSE 	RUBY
May 9, 2024	333	Blue	 REGULATE: 	CHECK 	CONTAIN 	CURB 	LIMIT
May 9, 2024	333	Green	 DURATION: 	PERIOD 	SPELL 	STRETCH 	TIME
May 9, 2024	333	Purple	 TRADEMARKS OF A PLATYPUS: 	BILL 	EGG 	FUR 	VENOM
May 9, 2024	333	Yellow	 CONTAINER CLOSURES: 	CAP 	CORK 	LID 	TAB
May 10, 2024	334	Blue	 THINGS THAT SPIN: 	CAROUSEL 	GLOBE 	RECORD 	TOP
May 10, 2024	334	Green	 ACCESSORIES FOR DOG WALKING: 	COLLAR 	HALTER 	HARNESS 	LEAD
May 10, 2024	334	Purple	 LEAD SINGERS OF ’70S ROCK BANDS: 	FERRY 	MERCURY 	NICKS 	PLANT
May 10, 2024	334	Yellow	 CHUTZPAH: 	BRASS 	CHEEK 	GALL 	NERVE
May 11, 2024	335	Blue	 SATIRICAL PUBLICATIONS, FAMILIARLY: 	CRACKED 	LAMPOON 	MAD 	ONION
May 11, 2024	335	Green	 VAMPIRE VULNERABILITIES: 	CROSS 	GARLIC 	SILVER 	SUN
May 11, 2024	335	Purple	 CLUB ___: 	MED 	MUSIC 	SANDWICH 	SODA
May 11, 2024	335	Yellow	 ONE WITH TOP BILLING: 	HEADLINER 	LEAD 	PRINCIPAL 	STAR
May 12, 2024	336	Blue	 ACRONYMS/INITIALISMS: 	MIA 	OMG 	PIN 	RAM
May 12, 2024	336	Green	 CUTS OF BEEF: 	CHUCK 	FLANK 	LOIN 	ROUND
May 12, 2024	336	Purple	 COCKTAILS MINUS PLACE NAMES: 	LIBRE 	MAMA 	MULE 	SLING
May 12, 2024	336	Yellow	 PLAYFULLY POKE FUN AT: 	KID 	NEEDLE 	RIB 	TEASE
May 13, 2024	337	Blue	 LOONEY TUNES FIGURES: 	BUNNY 	DUCK 	MARTIAN 	PIG
May 13, 2024	337	Green	 PLAYGROUND VERBS: 	DODGE 	HIDE 	HOP 	TAG
May 13, 2024	337	Purple	 HOMOPHONES OF MUSICALS: 	GREECE 	HARE 	KATZ 	MAIM
May 13, 2024	337	Yellow	 FASHION DESIGNER'S OUTPUT: 	BRAND 	COLLECTION 	LABEL 	LINE
May 14, 2024	338	Blue	 SPANISH PRONOUNS/POSSESSIVES: 	ELLA 	ME 	SUS 	YO
May 14, 2024	338	Green	 ENJOY A MEAL: 	DINE 	FEAST 	FEED 	SUP
May 14, 2024	338	Purple	 SLIM ___: 	FIT 	JIM 	PICKINGS 	SHADY
May 14, 2024	338	Yellow	 EARLY ITERATION: 	DRAFT 	OUTLINE 	PLAN 	SKETCH
May 15, 2024	339	Blue	 FORTHRIGHT: 	DIRECT 	FRANK 	OPEN 	STRAIGHT
May 15, 2024	339	Green	 GRASSLAND: 	MEADOW 	PLAIN 	PRAIRIE 	SAVANNA
May 15, 2024	339	Purple	 CAR COMPANIES MINUS LETTER: 	AURA 	BUCK 	DOGE 	HODA
May 15, 2024	339	Yellow	 BIT OF LEGISLATION: 	ACT 	BILL 	MEASURE 	RESOLUTION
May 16, 2024	340	Blue	 MOVE IN AN EFFORTLESS WAY: 	BREEZE 	COAST 	GLIDE 	SAIL
May 16, 2024	340	Green	 ASSURE, AS A VICTORY: 	CINCH 	ICE 	LOCK 	SECURE
May 16, 2024	340	Purple	 ___ BLANKET: 	PICNIC 	SECURITY 	THROW 	WET
May 16, 2024	340	Yellow	 PHOTO: 	PIC 	SHOT 	SNAP 	STILL
May 17, 2024	341	Blue	 CLASSIC STILL LIFE COMPONENTS: 	FRUIT 	PITCHER 	SKULL 	TABLECLOTH
May 17, 2024	341	Green	 REACH OUT TO: 	CONTACT 	MESSAGE 	PING 	TEXT
May 17, 2024	341	Purple	 BEER ___: 	BATTER 	CAN 	GARDEN 	PONG
May 17, 2024	341	Yellow	 CORRUPT: 	BASE 	DIRTY 	LOW 	VILE
May 18, 2024	342	Blue	 CLASSIC PARTY GAMES: 	CATEGORIES 	CHARADES 	FISHBOWL 	WEREWOLF
May 18, 2024	342	Green	 SHARP TURNS: 	DOGLEG 	HAIRPIN 	SWITCHBACK 	ZAG
May 18, 2024	342	Purple	 THINGS WITH SPRING/S: 	CLOCK 	MATTRESS 	MOUSETRAP 	TRAMPOLINE
May 18, 2024	342	Yellow	 ANIMALS WHOSE NAMES ARE TWO ANIMALS: 	BULLDOG 	CATFISH 	HORSEFLY 	TURTLEDOVE
May 19, 2024	343	Blue	 OLD-FASHIONED: 	SQUARE 	STRAIGHT 	STUFFY 	TRADITIONAL
May 19, 2024	343	Green	 CUT INTO PIECES: 	CHOP 	CUBE 	DICE 	MINCE
May 19, 2024	343	Purple	 FRUIT HOMOPHONES: 	BURY 	CURRENT 	LEACHY 	PAIR
May 19, 2024	343	Yellow	 AFFLUENT: 	FLUSH 	LOADED 	RICH 	WEALTHY
May 20, 2024	344	Blue	 CLASSIC SUPERHERO WEAR: 	CAPE 	MASK 	TIGHTS 	UNDERWEAR
May 20, 2024	344	Green	 ONE BEING MANIPULATED: 	INSTRUMENT 	PAWN 	PUPPET 	TOOL
May 20, 2024	344	Purple	 ACTION MOVIE DIRECTORS: 	BAY 	CARPENTER 	SCOTT 	WOO
May 20, 2024	344	Yellow	 SORCERER’S OUTPUT: 	CHARM 	HEX 	MAGIC 	SPELL
May 21, 2024	345	Blue	 BILLIARDS EQUIPMENT: 	BALL 	CHALK 	CUE 	RACK
May 21, 2024	345	Green	 BARGAIN: 	BUY 	DEAL 	STEAL 	VALUE
May 21, 2024	345	Purple	 ___BOOK (THAT’S NOT A BOOK): 	FACE 	MAC 	MATCH 	POCKET
May 21, 2024	345	Yellow	 SMIDGEN: 	BIT 	DASH 	PINCH 	TOUCH
May 22, 2024	346	Blue	 REMOVES THE COVERING OF: 	PARES 	PEELS 	SHELLS 	SHUCKS
May 22, 2024	346	Green	 CAR, INFORMALLY: 	AUTO 	RIDE 	WHEELS 	WHIP
May 22, 2024	346	Purple	 “BUZZY” THINGS: 	BEES 	CAFFEINE 	GOSSIP 	INTERCOMS
May 22, 2024	346	Yellow	 BODY PARTS IN “HEAD, SHOULDERS, KNEES AND TOES”: 	HEAD 	KNEES 	SHOULDERS 	TOES
May 23, 2024	347	Blue	 NEWSPAPER DESKS: 	CITY 	COPY 	CULTURE 	SPORTS
May 23, 2024	347	Green	 FINISHED, AS TIME: 	DONE 	OVER 	THROUGH 	UP
May 23, 2024	347	Purple	 WORDS BEGINNING WITH GREETINGS: 	HEYDAY 	HIJINKS 	SUPPER 	YOGURT
May 23, 2024	347	Yellow	 TAKE ADVANTAGE OF: 	EXPLOIT 	LEVERAGE 	MILK 	USE
May 24, 2024	348	Blue	 THINGS TO CRACK: 	EGG 	KNUCKLES 	SMILE 	WINDOW
May 24, 2024	348	Green	 FOOD PRODUCTS ASSOCIATED WITH SENTIMENTALITY: 	CHEESE 	CORN 	SAP 	SCHMALTZ
May 24, 2024	348	Purple	 ___ CHANGE: 	CHUMP 	CLIMATE 	LOOSE 	SEA
May 24, 2024	348	Yellow	 CONDUITS FOR WATER REMOVAL: 	DRAIN 	DUCT 	PIPE 	SEWER
May 25, 2024	349	Blue	 ADVOCATE FOR: 	BACK 	CHAMPION 	ENDORSE 	SUPPORT
May 25, 2024	349	Green	 INAUGURAL: 	FIRST 	INITIAL 	MAIDEN 	PREMIER
May 25, 2024	349	Purple	 PRONOUN PLUS “E”: 	HERE 	THEME 	USE 	WEE
May 25, 2024	349	Yellow	 ADVERTISING FORMAT: 	BANNER 	BILLBOARD 	POSTER 	SIGN
May 26, 2024	350	Blue	 DEPOSIT, WITH “DOWN”: 	LAY 	PLACE 	PUT 	SET
May 26, 2024	350	Green	 ORNAMENTAL BORDER: 	FRILL 	FRINGE 	RUFFLE 	TRIM
May 26, 2024	350	Purple	 WORDS THAT SOUND LIKE PLURAL LETTERS: 	GEEZ 	SEIZE 	TEASE 	WISE
May 26, 2024	350	Yellow	 FOUND ON A STOVE TOP: 	GRIDDLE 	KETTLE 	PAN 	POT
May 27, 2024	351	Blue	 KINDS OF NOTES: 	FLAT 	NATURAL 	QUARTER 	WHOLE
May 27, 2024	351	Green	 DOG COMMANDS: 	DOWN 	HEEL 	SHAKE 	SPEAK
May 27, 2024	351	Purple	 ___ IRON: 	PUMP 	STEAM 	TIRE 	WAFFLE
May 27, 2024	351	Yellow	 AGENCY IN DECISIONMAKING: 	CHOICE 	SAY 	VOICE 	VOTE
May 28, 2024	352	Blue	 SPELLING BEE RANKS: 	AMAZING 	BEGINNER 	GENIUS 	SOLID
May 28, 2024	352	Green	 ANAGRAMS: 	EVIL 	LIVE 	VEIL 	VILE
May 28, 2024	352	Purple	 ADJECTIVES FOR A CANDLE: 	LIT 	SCENTED 	WAXY 	WICKED
May 28, 2024	352	Yellow	 AMENABLE: 	EASY 	FLEXIBLE 	OPEN 	RECEPTIVE
May 29, 2024	353	Blue	 INTIMIDATE: 	BULLY 	COW 	DAUNT 	RATTLE
May 29, 2024	353	Green	 PILOT: 	DIRECT 	GUIDE 	LEAD 	STEER
May 29, 2024	353	Purple	 ___ MARKET: 	BULL 	FLEA 	MEAT 	STOCK
May 29, 2024	353	Yellow	 FOOD: 	CHOW 	EATS 	FARE 	GRUB
May 30, 2024	354	Blue	 HAIRSTYLES: 	BOB 	CROP 	FADE 	SHAG
May 30, 2024	354	Green	 INFLUENCE: 	CLOUT 	PULL 	SWAY 	WEIGHT
May 30, 2024	354	Purple	 ___ PIN: 	BOBBY 	HAIR 	PUSH 	SAFETY
May 30, 2024	354	Yellow	 PLUNDER: 	LOOT 	RAID 	ROB 	SACK
May 31, 2024	355	Blue	 COMPONENTS OF AN LP: 	INSERT 	JACKET 	RECORD 	SLEEVE
May 31, 2024	355	Green	 MOUNT ___: 	FUJI 	HOOD 	OLYMPUS 	WHITNEY
May 31, 2024	355	Purple	 THINGS PEOPLE SHAKE: 	HANDS 	MARACA 	POLAROID 	SNOWGLOBE
May 31, 2024	355	Yellow	 CORPUS: 	BODY 	CANON 	OEUVRE 	WORKS
Jun 1, 2024	356	Blue	 DUMBBELL EXERCISES: 	CURL 	FLY 	PRESS 	ROW
Jun 1, 2024	356	Green	 OCEAN PHENOMENA: 	CURRENT 	DRIFT 	TIDE 	WAVE
Jun 1, 2024	356	Purple	 PHILOSOPHER HOMOPHONES: 	LOCK 	MARKS 	PANE 	RUSTLE
Jun 1, 2024	356	Yellow	 “DON’T DELAY!”: 	HURRY 	NOW 	PRONTO 	STAT
Jun 2, 2024	357	Blue	 U.S. CITIES: 	BILLINGS 	BUFFALO 	MOBILE 	PHOENIX
Jun 2, 2024	357	Green	 COMPANY OWNERSHIP OFFERS: 	EQUITY 	OPTIONS 	SHARES 	STOCKS
Jun 2, 2024	357	Purple	 WHAT “DIGS” MIGHT MEAN: 	APARTMENT 	INSULTS 	LIKES 	SHOVELS
Jun 2, 2024	357	Yellow	 CONFORMISTS: 	FOLLOWERS 	LEMMINGS 	PUPPETS 	SHEEP
Jun 3, 2024	358	Blue	 THINGS MADE OF CELLS: 	HONEYCOMB 	ORGANISM 	SOLAR PANEL 	SPREADSHEET
Jun 3, 2024	358	Green	 TWIST AROUND: 	COIL 	SPOOL 	WIND 	WRAP
Jun 3, 2024	358	Purple	 B-___: 	BALL 	MOVIE 	SCHOOL 	VITAMIN
Jun 3, 2024	358	Yellow	 REMOVE, AS BODY HAIR: 	LASER 	PLUCK 	THREAD 	WAX
Jun 4, 2024	359	Blue	 FOUND ON A SHIP: 	BRIDGE 	DECK 	HATCH 	KEEL
Jun 4, 2024	359	Green	 PARTS OF A WIZARD COSTUME: 	BEARD 	HAT 	ROBE 	STAFF
Jun 4, 2024	359	Purple	 C-___: 	CLEF 	SECTION 	SPAN 	SUITE
Jun 4, 2024	359	Yellow	 TAKE HOME, AS INCOME: 	CLEAR 	EARN 	MAKE 	NET
Jun 5, 2024	360	Blue	 GIST: 	DRIFT 	IDEA 	MESSAGE 	POINT
Jun 5, 2024	360	Green	 VARIETY: 	KIND 	SORT 	STYLE 	TYPE
Jun 5, 2024	360	Purple	 FRIED APPETIZER, INFORMALLY: 	RING 	STICK 	TENDER 	WING
Jun 5, 2024	360	Yellow	 “AWESOME!”: 	COOL 	NICE 	SICK 	SWEET
Jun 6, 2024	361	Blue	 HAIL SIZE COMPARISONS: 	BASEBALL 	GRAPEFRUIT 	MARBLE 	PEA
Jun 6, 2024	361	Green	 UNO CARDS: 	DRAW 	REVERSE 	SKIP 	WILD
Jun 6, 2024	361	Purple	 PLACES WITH BENCHES: 	COURTROOM 	DUGOUT 	GYM 	PARK
Jun 6, 2024	361	Yellow	 MOVE TO ACTION: 	DRIVE 	PROMPT 	PROPEL 	PUSH
Jun 7, 2024	362	Blue	 REMOVE, AS CRUMBS: 	BRUSH 	FLICK 	SWEEP 	WIPE
Jun 7, 2024	362	Green	 THIN COVERING: 	COAT 	FILM 	LAYER 	SKIN
Jun 7, 2024	362	Purple	 VERBS FOR A SOFTWARE ENGINEER: 	CODE 	DEVELOP 	HACK 	PROGRAM
Jun 7, 2024	362	Yellow	 DREAM UP: 	CONCEIVE 	ENVISION 	IMAGINE 	PICTURE
Jun 8, 2024	363	Blue	 ANAGRAMS: 	PASTEL 	PETALS 	PLEATS 	STAPLE
Jun 8, 2024	363	Green	 DOCUMENT WITH VIDEO: 	FILM 	RECORD 	SHOOT 	TAPE
Jun 8, 2024	363	Purple	 PRETTY ___: 	GOOD 	PENNY 	PLEASE 	WOMAN
Jun 8, 2024	363	Yellow	 GRAB ONE’S ATTENTION: 	ABSORB 	ENGROSS 	HOLD 	RIVET
Jun 9, 2024	364	Blue	 THINGS WITH LAYERS: 	CAKE 	EARTH 	ONION 	PLYWOOD
Jun 9, 2024	364	Green	 THROW HERE AND THERE: 	PEPPER 	SCATTER 	SPRINKLE 	STREW
Jun 9, 2024	364	Purple	 ___ POTATO: 	BAKED 	COUCH 	HOT 	SWEET
Jun 9, 2024	364	Yellow	 FEELING SOME TYPE OF WAY: 	BITTER 	SALTY 	SORE 	UPSET
Jun 10, 2024	365	Blue	 SYMBOLS USED IN MAKING LISTS: 	ARROW 	BULLET 	CHECKBOX 	HYPHEN
Jun 10, 2024	365	Green	 COMPLICATED: 	BAROQUE 	COMPLEX 	ELABORATE 	INVOLVED
Jun 10, 2024	365	Purple	 WHAT “CROSS” MIGHT MEAN: 	ANGRY 	BETRAY 	CRUCIFIX 	HYBRID
Jun 10, 2024	365	Yellow	 CORE: 	CRUX 	ESSENCE 	HEART 	SUBSTANCE
Jun 11, 2024	366	Blue	 MUSIC GENRES: 	DUB 	EMO 	POP 	TRAP
Jun 11, 2024	366	Green	 MUSCLES, INFORMALLY: 	AB 	PEC 	QUAD 	TRI
Jun 11, 2024	366	Purple	 SETTINGS ON AN APPLIANCE KNOB: 	HI 	LO 	MED 	OFF
Jun 11, 2024	366	Yellow	 HOMOPHONES: 	BI 	BUY 	BY 	BYE
Jun 12, 2024	367	Blue	 ENDING IN UNITS OF MEASUREMENT: 	HEDWIG AND THE ANGRY INCH 	MY LEFT FOOT 	THE GREEN MILE 	THE LONGEST YARD
Jun 12, 2024	367	Green	 RHYMING TITLES: 	BE KIND REWIND 	E.T. 	FRIGHT NIGHT 	KILL BILL
Jun 12, 2024	367	Purple	 STARTING WITH ANIMALS: 	BEETLEJUICE 	FOXY BROWN 	DOGMA 	OCTOPUSSY
Jun 12, 2024	367	Yellow	 PLACES IN NEW YORK CITY: 	CHINATOWN 	DUMBO 	MANHATTAN 	WALL STREET
Jun 13, 2024	368	Blue	 CAMPAIGN SWAG: 	BUTTON 	HAT 	SHIRT 	STICKER
Jun 13, 2024	368	Green	 BLOCKBUSTER: 	HIT 	SENSATION 	SMASH 	SUCCESS
Jun 13, 2024	368	Purple	 WORDS AFTER “COPY”: 	CAT 	EDITOR 	PASTE 	THAT
Jun 13, 2024	368	Yellow	 ENJOY: 	APPRECIATE 	DIG 	FANCY 	LIKE
Jun 14, 2024	369	Blue	 NATO PHONETIC ALPHABET: 	FOXTROT 	HOTEL 	VICTOR 	YANKEE
Jun 14, 2024	369	Green	 THINGS THAT ARE PINK: 	BUBBLE GUM 	CARNATION 	ERASER 	FLAMINGO
Jun 14, 2024	369	Purple	 ASSOCIATED WITH #2: 	DEPUTY 	DEREK JETER 	PENCIL 	SILVER MEDAL
Jun 14, 2024	369	Yellow	 WRITING ASSIGNMENTS: 	ARTICLE 	ESSAY 	PAPER 	REPORT
Jun 15, 2024	370	Blue	 QUALITIES OF THICK HAIR: 	BODY 	BOUNCE 	LIFT 	VOLUME
Jun 15, 2024	370	Green	 FISH: 	PERCH 	PIKE 	SKATE 	SOLE
Jun 15, 2024	370	Purple	 ___ CHILD: 	FLOWER 	ONLY 	POSTER 	PROBLEM
Jun 15, 2024	370	Yellow	 BASKETBALL SHOTS: 	DUNK 	FLOATER 	LAYUP 	THREE
Jun 16, 2024	371	Blue	 CLASSIC LAWN ORNAMENTS: 	FLAMINGO 	FOUNTAIN 	GNOME 	PINWHEEL
Jun 16, 2024	371	Green	 REMOTE RURAL AREA: 	BUSH 	COUNTRY 	STICKS 	WOODS
Jun 16, 2024	371	Purple	 ___ TALE: 	FAIRY 	FISH 	FOLK 	TALL
Jun 16, 2024	371	Yellow	 CURRENT SITUATION: 	CONDITION 	FORM 	SHAPE 	STATE
Jun 17, 2024	372	Blue	 PREDICAMENT: 	CORNER 	FIX 	HOLE 	SPOT
Jun 17, 2024	372	Green	 KINDS OF LIP MAKEUP: 	BALM 	GLOSS 	LINER 	STAIN
Jun 17, 2024	372	Purple	 MEASURED IN DEGREES: 	ANGLE 	CRIME 	EDUCATION 	TEMPERATURE
Jun 17, 2024	372	Yellow	 DELIVER, AS A PACKAGE: 	MAIL 	POST 	SEND 	SHIP
Jun 18, 2024	373	Blue	 DRINK GARNISHES: 	CHERRY 	OLIVE 	SWORD 	UMBRELLA
Jun 18, 2024	373	Green	 HIDE FROM VIEW: 	BLOCK 	COVER 	SCREEN 	SHIELD
Jun 18, 2024	373	Purple	 FIRST WORD IN BOND MOVIE TITLES: 	CASINO 	DIAMONDS 	QUANTUM 	TOMORROW
Jun 18, 2024	373	Yellow	 REMOTE CONTROL BUTTONS: 	CHANNEL 	MENU 	POWER 	VOLUME
Jun 19, 2024	374	Blue	 MULTITUDE: 	DROVE 	HOST 	PACK 	SEA
Jun 19, 2024	374	Green	 GO OUT WITH: 	COURT 	DATE 	SEE 	WOO
Jun 19, 2024	374	Purple	 THINGS READ IN DIVINATION: 	AURA 	PALM 	TAROT 	TEA
Jun 19, 2024	374	Yellow	 POSITIONS IN FAVOR: 	AYE 	FOR 	PRO 	YEA
Jun 20, 2024	375	Blue	 HAIR SALON FIXTURES: 	CHAIR 	DRYER 	MIRROR 	SINK
Jun 20, 2024	375	Green	 FISHING GEAR: 	FLY 	HOOK 	LINE 	SINKER
Jun 20, 2024	375	Purple	 LIGHTNING ___: 	BOLT 	BUG 	ROD 	STRIKE
Jun 20, 2024	375	Yellow	 BITS OF HARDWARE: 	NAIL 	NUT 	SCREW 	WASHER
Jun 21, 2024	376	Blue	 TYPES OF COME-FROM-BEHIND STORIES: 	CINDERELLA 	DAVID-AND-GOLIATH 	RAGS-TO-RICHES 	UNDERDOG
Jun 21, 2024	376	Green	 APPROVAL: 	CLEARANCE 	GO-AHEAD 	GREEN LIGHT 	THUMBS-UP
Jun 21, 2024	376	Purple	 BEGINNING WITH SYNONYMS FOR REAR END: 	BUMPER-TO-BUMPER 	BUTTERMILK 	RUMPELSTILTSKIN 	TAILGATE
Jun 21, 2024	376	Yellow	 AMUSEMENT PARK RIDES: 	FERRIS WHEEL 	MERRY-GO-ROUND 	ROLLER COASTER 	TILT-A-WHIRL
Jun 22, 2024	377	Blue	 HORROR MOVIES, WITH “THE”: 	BIRDS 	FOG 	OMEN 	RING
Jun 22, 2024	377	Green	 KINDS OF GOLF CLUBS: 	DRIVER 	IRON 	WEDGE 	WOOD
Jun 22, 2024	377	Purple	 WORDS FOR SAUSAGE: 	BRAT 	DOG 	FRANK 	LINK
Jun 22, 2024	377	Yellow	 ONE THING AFTER ANOTHER: 	CHAIN 	TRAIN 	SERIES 	STRING
